sale_id,store_id,employee_id,product_id,customer_id,quantity,sale_date,unit_price,discount_pct,payment_method,notes
6078,12,93,1145,149,1,2024-11-06,95.4,4.7,Credit Card,
6081,11,12,3471,1396,3,2025-07-22,27.97,30.3,Online,
6082,12,100,973,1386,1,2025-03-20,200.51,4.3,Online,
6084,9,61,2265,286,5,2025-10-19,34.54,8.3,Online,Price matched to competitor flyer
6085,9,106,3550,19,5,2024-11-09,212.85,5.1,Debit Card,
6087,12,108,2807,514,5,2025-09-02,135.26,4.1,Debit Card,Promo code LOYALTY20 applied at checkout
6091,10,55,4511,222,2,2025-10-26,35.46,28.9,Debit Card,Price matched to competitor flyer
6092,11,97,2695,129,2,2025-06-14,155.22,29.1,Credit Card,Price matched to competitor flyer
6099,10,55,1655,136,1,2024-10-07,179.38,29.5,Cash,
6105,11,97,3065,1063,2,2025-04-06,10.14,24.5,Cash,
6107,9,24,1481,53,5,2025-08-24,229.95,3.5,Credit Card,
6109,10,55,466,212,1,2025-05-12,134.11,24.8,Online,
6110,11,44,434,203,3,2024-12-18,155.48,29.2,Credit Card,Loyalty tier discount applied
6113,11,63,2155,45,2,2024-11-26,286.89,24.4,Credit Card,Promo code WELCOME15 applied at checkout
6117,9,111,2849,681,2,2025-11-11,44.98,7.3,Credit Card,Promo code SEASON25 applied at checkout
6118,12,100,3815,154,1,2024-12-31,259.27,7.1,Credit Card,
6123,12,18,1402,653,4,2025-10-13,106.26,6.9,Debit Card,
6125,10,101,1582,54,1,2025-12-04,128.4,29.1,Online,
6127,12,60,3291,920,5,2025-06-01,254.69,5.7,Credit Card,Promo code SEASON25 applied at checkout
6132,9,120,4652,287,1,2024-10-02,271.26,8.1,Online,Promo code SEASON25 applied at checkout
6134,10,101,852,905,2,2025-01-10,142.86,24.0,Debit Card,Promo code SEASON25 applied at checkout
6139,11,81,3970,535,1,2024-10-19,19.72,23.2,Cash,
6141,11,63,1939,300,3,2025-11-07,217.37,31.3,Debit Card,
6144,10,67,2430,267,2,2025-02-04,26.43,23.6,Credit Card,
6154,12,18,140,262,2,2025-08-26,145.26,3.9,Online,
6155,10,15,4676,235,1,2025-09-14,218.62,29.7,Credit Card,
6157,12,18,2810,1001,1,2025-02-15,76.38,3.7,Cash,Promo code SEASON25 applied at checkout
6160,11,97,2348,226,5,2024-10-11,191.86,26.1,Credit Card,
6162,12,93,1231,251,2,2025-05-23,60.54,6.3,Cash,
6165,12,100,4274,803,5,2024-11-15,109.33,11.4,Online,
6168,11,97,4786,25,2,2025-05-05,269.4,22.5,Cash,
6169,9,111,3324,988,2,2025-01-22,81.07,8.3,Debit Card,Price matched to competitor flyer
6171,12,36,1973,74,4,2025-02-14,140.72,10.9,Online,Price matched to competitor flyer
6176,10,75,445,830,1,2024-10-15,213.06,30.1,Debit Card,
6180,9,106,4458,171,5,2025-05-23,110.65,6.5,Cash,
6182,11,64,3804,700,4,2025-09-29,47.41,24.3,Debit Card,
6183,9,120,4577,218,2,2024-11-23,129.33,3.8,Cash,
6188,12,36,2259,1488,5,2025-03-01,125.25,5.6,Debit Card,Price matched to competitor flyer
6191,11,12,1441,30,1,2024-11-17,50.53,22.6,Cash,
6192,9,111,1067,347,1,2025-01-12,61.52,9.2,Online,
6193,9,52,2516,113,1,2024-10-15,242.08,5.9,Online,Promo code LOYALTY20 applied at checkout
6194,12,36,1639,1145,1,2024-10-17,89.41,11.9,Debit Card,
6197,12,18,4836,860,1,2025-05-14,82.61,5.4,Debit Card,
6198,9,61,1188,1461,5,2025-11-28,74.04,7.2,Debit Card,Promo code WELCOME15 applied at checkout
6209,10,101,1318,1286,2,2025-01-13,170.1,34.0,Debit Card,Promo code SEASON25 applied at checkout
6210,11,12,2240,67,1,2024-12-09,192.75,26.5,Credit Card,Promo code LOYALTY20 applied at checkout
6213,11,64,4107,171,3,2025-06-19,60.86,30.6,Credit Card,Promo code LOYALTY20 applied at checkout
6215,12,108,2431,57,4,2024-11-14,75.15,6.4,Online,
6217,12,93,4110,948,1,2025-10-23,177.23,7.2,Credit Card,Promo code LOYALTY20 applied at checkout
6219,12,18,2113,31,1,2025-03-17,240.65,10.9,Credit Card,
6221,9,6,3056,121,2,2025-12-08,122.11,9.5,Credit Card,
6223,11,63,2431,1315,1,2025-11-07,75.15,32.6,Credit Card,
6227,9,120,1054,137,1,2025-09-17,245.44,10.6,Debit Card,
6231,10,16,3658,72,2,2025-09-25,91.63,31.7,Credit Card,
6235,10,38,2823,105,3,2025-04-03,55.64,30.5,Credit Card,
6237,10,16,790,1312,1,2025-04-27,161.37,33.7,Debit Card,
6239,9,2,671,198,1,2024-11-07,30.82,11.4,Debit Card,
6241,11,63,4326,21,1,2025-10-28,171.58,33.3,Debit Card,
6243,9,106,4956,292,4,2025-10-14,215.49,6.6,Debit Card,
6248,9,65,408,251,2,2025-09-06,56.96,10.6,Credit Card,
6249,12,100,2345,5,1,2025-07-23,229.47,9.7,Credit Card,
6250,9,37,2161,598,5,2025-01-11,23.67,7.6,Credit Card,Promo code SEASON25 applied at checkout
6253,10,87,3740,626,1,2025-08-04,184.87,24.3,Online,Promo code WELCOME15 applied at checkout
6256,9,106,2117,75,5,2024-12-25,119.24,5.5,Credit Card,
6265,9,24,4698,420,1,2025-07-03,34.58,8.9,Online,Promo code SEASON25 applied at checkout
6270,9,111,3177,531,1,2025-12-07,220.44,5.2,Cash,Promo code WELCOME15 applied at checkout
6271,9,111,3453,1446,3,2024-10-06,78.61,8.2,Debit Card,Price matched to competitor flyer
6275,12,108,3123,106,1,2025-06-04,126.19,3.2,Debit Card,Loyalty tier discount applied
6278,11,81,4311,291,3,2025-07-15,76.57,32.7,Credit Card,
6279,9,111,1154,960,4,2024-12-16,89.79,7.4,Cash,Promo code WELCOME15 applied at checkout
6280,12,60,3844,49,2,2024-11-21,221.23,7.6,Credit Card,Price matched to competitor flyer
6289,11,44,2036,856,1,2025-03-07,176.2,30.1,Credit Card,Price matched to competitor flyer
6290,11,64,702,191,5,2024-12-17,246.78,24.6,Debit Card,Promo code SEASON25 applied at checkout
6291,12,18,3150,1239,1,2025-02-28,217.6,7.8,Credit Card,
6292,9,25,1032,220,1,2024-10-28,57.56,9.3,Cash,Price matched to competitor flyer
6305,10,87,3162,592,5,2025-06-21,92.24,29.1,Credit Card,Loyalty tier discount applied
6307,12,102,691,278,4,2025-04-03,29.43,8.7,Cash,Promo code SEASON25 applied at checkout
6309,12,18,3017,679,2,2024-10-02,105.07,9.2,Cash,
6311,9,24,4191,483,3,2024-11-23,111.6,11.4,Cash,
6317,11,97,386,94,1,2025-09-27,46.05,27.6,Debit Card,
6319,9,37,2756,624,2,2025-03-10,153.36,5.4,Credit Card,Promo code WELCOME15 applied at checkout
6322,10,87,2860,244,4,2025-01-29,40.76,31.7,Online,
6327,10,117,4204,12,2,2025-09-21,83.16,31.8,Cash,Loyalty tier discount applied
6335,12,108,1055,1112,1,2025-06-30,152.92,9.1,Credit Card,Loyalty tier discount applied
6340,12,102,1602,293,2,2025-07-21,266.44,4.8,Debit Card,Price matched to competitor flyer
6341,10,117,1364,501,4,2025-05-29,59.28,30.0,Online,Promo code SEASON25 applied at checkout
6344,12,18,3768,148,1,2025-11-16,238.65,3.7,Debit Card,
6349,11,81,2138,1138,5,2025-09-17,92.48,32.8,Credit Card,Price matched to competitor flyer
6350,12,100,1107,169,5,2024-12-17,158.55,9.3,Cash,Price matched to competitor flyer
6354,11,44,1528,219,1,2025-09-13,99.19,32.0,Debit Card,Price matched to competitor flyer
6355,10,87,2136,297,5,2024-10-05,129.56,24.8,Debit Card,
6357,10,15,4889,700,2,2025-12-07,122.69,27.2,Cash,Promo code SAVE10 applied at checkout
6360,11,64,2471,673,1,2025-08-19,245.63,23.7,Credit Card,
6366,9,25,1230,200,2,2025-08-10,261.81,11.7,Credit Card,
6370,9,111,4730,86,5,2025-05-09,19.17,9.3,Debit Card,Promo code SAVE10 applied at checkout
6371,12,108,240,1250,4,2024-12-25,145.18,7.9,Cash,Promo code SAVE10 applied at checkout
6374,12,60,3436,6,2,2024-10-14,42.4,3.0,Debit Card,
6375,11,63,4753,244,1,2024-10-17,147.9,22.3,Online,
6377,10,55,83,1132,2,2025-02-17,282.84,22.9,Debit Card,Loyalty tier discount applied
6378,12,93,4067,897,1,2025-05-07,152.07,7.6,Online,Promo code LOYALTY20 applied at checkout
6381,12,108,1139,107,4,2025-10-09,178.94,6.0,Credit Card,Promo code WELCOME15 applied at checkout
6384,9,6,2367,35,5,2025-09-08,60.56,4.8,Credit Card,
6386,12,102,3318,1060,2,2025-03-12,295.68,10.4,Debit Card,Loyalty tier discount applied
6387,12,93,3257,275,1,2025-06-28,239.56,3.3,Credit Card,
6389,11,12,1821,176,5,2025-06-29,38.82,26.2,Debit Card,Price matched to competitor flyer
6390,10,16,1164,90,1,2025-07-31,246.19,33.1,Cash,Promo code WELCOME15 applied at checkout
6391,9,65,315,153,3,2025-02-10,258.6,6.1,Debit Card,Promo code WELCOME15 applied at checkout
6393,9,120,2511,968,5,2024-10-16,38.73,5.0,Credit Card,
6399,10,101,1797,123,3,2024-12-07,249.89,29.0,Cash,
6402,9,111,1318,94,1,2025-08-02,170.1,10.5,Credit Card,Promo code SEASON25 applied at checkout
6403,11,63,150,822,5,2025-01-01,116.36,22.6,Credit Card,Loyalty tier discount applied
6404,11,81,2957,288,5,2025-01-03,68.04,29.6,Credit Card,
6409,11,44,895,1279,5,2025-08-29,141.31,28.3,Online,Promo code SEASON25 applied at checkout
6411,11,64,3617,238,1,2025-07-07,235.35,23.9,Credit Card,
6415,10,101,3133,265,3,2024-12-27,44.58,24.6,Debit Card,
6417,11,64,4850,1169,1,2025-11-23,247.64,23.8,Credit Card,Loyalty tier discount applied
6422,10,101,3303,632,1,2025-05-06,231.3,22.0,Debit Card,
6426,9,61,501,222,1,2025-04-02,160.24,10.9,Credit Card,Promo code LOYALTY20 applied at checkout
6429,12,18,70,514,2,2025-06-11,291.95,9.6,Debit Card,
6431,10,101,4685,295,2,2024-12-31,71.5,25.8,Debit Card,
6432,10,38,1863,95,2,2025-05-27,229.05,33.8,Credit Card,
6439,10,71,3312,101,4,2025-02-05,272.11,28.5,Credit Card,Promo code SAVE10 applied at checkout
6442,9,120,2657,259,1,2025-10-09,205.72,4.9,Cash,
6443,9,52,1025,162,3,2025-02-15,191.05,7.6,Cash,Loyalty tier discount applied
6447,10,101,754,90,2,2025-08-26,273.27,28.6,Debit Card,Price matched to competitor flyer
6450,11,12,883,136,4,2024-11-18,249.14,30.9,Cash,Promo code LOYALTY20 applied at checkout
6452,9,37,3798,24,2,2025-04-27,19.38,11.5,Online,Promo code SAVE10 applied at checkout
6453,10,75,1735,53,1,2025-06-02,285.39,31.6,Credit Card,Loyalty tier discount applied
6455,10,38,3583,98,1,2024-12-05,94.0,22.4,Credit Card,
6457,10,39,3100,426,2,2024-11-30,134.0,24.2,Debit Card,
6458,12,60,376,126,1,2025-01-26,19.55,3.5,Cash,
6465,10,39,186,24,4,2025-08-01,253.91,24.0,Online,Promo code WELCOME15 applied at checkout
6466,11,12,1257,137,3,2025-05-18,249.92,26.6,Credit Card,Price matched to competitor flyer
6469,9,24,1233,2,5,2025-09-18,49.76,11.3,Credit Card,Price matched to competitor flyer
6475,11,81,1302,5,2,2025-04-30,294.02,25.2,Debit Card,Loyalty tier discount applied
6477,12,60,3373,164,1,2025-01-12,203.49,8.5,Debit Card,
6484,11,97,1253,1279,1,2025-04-03,191.91,26.9,Cash,
6487,11,12,4729,186,2,2025-04-02,271.77,32.1,Debit Card,Promo code LOYALTY20 applied at checkout
6494,11,81,2635,565,5,2024-11-25,71.32,30.6,Credit Card,
6495,10,75,4428,1416,1,2025-05-20,237.61,27.3,Cash,
6496,10,55,695,523,2,2024-10-10,256.57,33.5,Credit Card,Promo code WELCOME15 applied at checkout
6497,9,106,667,370,1,2025-10-15,147.63,11.6,Cash,Promo code SAVE10 applied at checkout
6498,10,16,2287,978,5,2025-10-11,65.37,31.5,Cash,Promo code SAVE10 applied at checkout
6499,10,15,781,34,1,2025-10-14,160.86,30.4,Cash,Loyalty tier discount applied
6500,12,60,4292,222,4,2025-08-24,207.77,8.5,Debit Card,
6501,12,60,3531,216,2,2025-05-29,89.26,11.0,Debit Card,
6502,9,106,4369,363,1,2024-10-27,56.27,6.9,Credit Card,Promo code SAVE10 applied at checkout
6503,12,108,4776,174,1,2025-05-10,185.53,11.8,Online,Promo code SEASON25 applied at checkout
6505,9,52,379,1049,1,2025-11-09,75.26,5.7,Credit Card,
6510,12,108,2904,1103,4,2025-06-04,155.8,8.6,Online,Promo code LOYALTY20 applied at checkout
6512,9,2,746,1091,2,2024-10-16,152.85,6.9,Debit Card,
6514,10,87,2053,229,2,2025-05-09,97.5,31.4,Cash,Promo code LOYALTY20 applied at checkout
6517,9,65,354,42,5,2025-03-10,158.84,3.7,Credit Card,
6524,11,63,1581,38,2,2025-05-10,102.97,27.0,Cash,
6526,11,81,1149,1373,3,2025-09-05,95.09,23.3,Credit Card,Price matched to competitor flyer
6527,10,16,2176,133,2,2025-05-16,162.99,26.9,Credit Card,Price matched to competitor flyer
6528,10,101,4312,291,2,2025-10-28,152.45,28.2,Credit Card,Promo code SEASON25 applied at checkout
6533,10,15,2584,1012,3,2025-06-04,55.42,23.3,Online,
6536,10,75,2094,538,1,2025-12-02,114.54,23.6,Debit Card,Promo code LOYALTY20 applied at checkout
6540,10,16,4799,142,4,2025-12-07,64.96,32.1,Debit Card,Loyalty tier discount applied
6541,12,108,3065,101,3,2025-09-07,10.14,4.7,Debit Card,
6542,11,64,2014,1022,3,2024-11-05,131.51,30.8,Credit Card,Promo code SAVE10 applied at checkout
6557,11,64,2383,495,3,2025-02-25,281.1,23.6,Debit Card,
6562,9,25,225,455,3,2025-10-14,269.53,9.4,Credit Card,Promo code SAVE10 applied at checkout
6564,12,18,1008,124,1,2025-05-13,79.43,11.6,Credit Card,Loyalty tier discount applied
6565,12,18,4483,80,2,2025-02-02,59.72,4.1,Cash,
6567,10,101,979,233,2,2025-02-14,86.84,32.0,Online,
6569,11,63,4196,369,1,2025-06-02,237.54,33.3,Debit Card,
6570,12,108,3370,277,1,2025-06-30,190.38,6.6,Debit Card,
6571,10,117,56,250,1,2024-10-12,169.58,24.5,Debit Card,
6572,10,67,3916,112,1,2025-05-15,78.13,28.5,Debit Card,Loyalty tier discount applied
6577,9,111,1199,44,1,2025-03-05,256.72,5.4,Online,Promo code SAVE10 applied at checkout
6578,9,2,1826,298,2,2025-03-21,107.18,9.5,Credit Card,
6579,10,71,3201,1415,3,2025-05-24,119.11,29.8,Cash,Loyalty tier discount applied
6581,11,97,1618,850,2,2025-06-26,51.81,31.4,Credit Card,Promo code WELCOME15 applied at checkout
6590,12,93,633,9,5,2025-10-05,67.32,3.3,Debit Card,Promo code SAVE10 applied at checkout
6593,12,102,1444,725,4,2024-11-26,195.67,11.2,Credit Card,Price matched to competitor flyer
6603,9,27,3573,1364,5,2025-10-10,28.15,5.9,Cash,
6606,10,90,1327,1136,2,2025-02-05,144.28,24.0,Online,Price matched to competitor flyer
6607,9,111,1910,232,1,2025-04-15,48.57,10.1,Credit Card,Price matched to competitor flyer
6608,12,93,1934,463,1,2025-10-19,283.26,9.6,Credit Card,Price matched to competitor flyer
6611,12,108,3233,238,3,2025-09-27,200.67,10.3,Credit Card,
6612,9,65,2160,213,1,2024-12-22,36.44,4.3,Cash,Promo code LOYALTY20 applied at checkout
6613,10,117,86,33,1,2025-08-17,227.22,30.5,Online,
6616,9,61,3802,1399,1,2024-12-08,126.29,3.9,Credit Card,
6619,12,100,1264,128,1,2025-05-21,275.77,6.0,Cash,
6620,10,75,2215,503,5,2024-11-09,194.04,25.4,Debit Card,Promo code SAVE10 applied at checkout
6621,9,61,3892,36,3,2025-11-15,251.04,3.4,Debit Card,Promo code LOYALTY20 applied at checkout
6622,11,97,543,1478,4,2025-08-21,18.57,31.0,Online,
6627,11,64,945,594,2,2025-09-26,286.62,25.8,Debit Card,
6634,11,64,317,290,2,2025-09-19,295.36,22.6,Debit Card,
6635,9,52,3800,217,3,2025-07-06,55.11,7.5,Debit Card,Promo code WELCOME15 applied at checkout
6638,9,52,532,206,1,2025-10-28,87.76,7.1,Credit Card,Price matched to competitor flyer
6639,9,37,186,27,1,2025-01-23,253.91,5.3,Debit Card,
6643,11,12,2216,1144,3,2025-11-22,263.8,26.9,Credit Card,Loyalty tier discount applied
6646,10,117,64,1,1,2025-08-14,7.08,24.2,Debit Card,Price matched to competitor flyer
6651,11,97,1030,1470,4,2024-10-27,104.1,28.9,Online,
6654,11,97,770,201,1,2025-05-12,271.96,33.6,Cash,
6666,12,93,1183,112,3,2025-11-02,209.91,8.7,Credit Card,Loyalty tier discount applied
6667,12,60,2534,298,1,2025-05-31,181.77,7.5,Online,
6668,10,101,2785,82,1,2025-05-27,255.81,29.3,Debit Card,Loyalty tier discount applied
6672,9,51,2888,219,2,2025-08-10,293.62,3.9,Cash,
6675,12,100,3087,426,2,2025-06-30,44.39,5.9,Debit Card,
6677,9,6,2267,104,3,2025-08-29,21.42,4.0,Credit Card,
6681,12,60,3997,1141,3,2025-02-21,298.25,9.1,Cash,
6683,11,81,3610,798,4,2025-05-02,107.15,26.0,Debit Card,Promo code SAVE10 applied at checkout
6684,11,81,1487,133,1,2025-08-05,233.91,29.8,Online,Promo code SEASON25 applied at checkout
6685,12,36,4068,1104,5,2025-05-01,256.26,8.5,Credit Card,
6689,9,25,2608,744,5,2025-06-27,54.02,5.5,Credit Card,Promo code WELCOME15 applied at checkout
6693,10,15,2643,1500,5,2025-01-19,288.79,23.3,Cash,
6694,11,81,2467,968,2,2025-08-06,28.94,30.6,Debit Card,
6698,12,93,4953,575,2,2025-10-13,283.48,6.7,Online,
6701,11,44,4521,1,1,2024-11-22,205.87,28.0,Debit Card,Price matched to competitor flyer
6703,11,64,4080,79,5,2024-12-29,7.89,32.5,Credit Card,
6704,12,18,3623,144,5,2025-06-12,93.15,8.3,Cash,
6705,12,102,1648,968,5,2025-07-23,265.74,10.8,Credit Card,
6706,11,97,2321,834,4,2025-12-01,293.22,23.8,Online,
6710,10,39,3986,238,2,2025-10-28,146.44,24.3,Debit Card,
6711,11,63,2028,805,1,2025-10-16,51.18,26.7,Credit Card,Loyalty tier discount applied
6714,9,6,1063,27,1,2025-03-02,230.28,6.9,Debit Card,Promo code SEASON25 applied at checkout
6718,10,67,1347,10,1,2025-07-15,139.34,28.7,Credit Card,
6722,11,44,210,809,4,2025-10-23,18.25,27.2,Debit Card,
6723,11,44,1405,737,2,2024-12-25,183.48,25.5,Cash,
6724,12,100,2501,551,2,2024-12-25,53.29,7.4,Debit Card,
6727,11,44,2390,438,1,2025-09-10,159.09,32.2,Credit Card,
6730,12,102,1899,1454,4,2025-03-14,299.17,4.2,Debit Card,
6733,11,97,1802,545,1,2025-03-09,167.81,23.8,Cash,
6734,10,117,1928,292,1,2025-08-18,121.43,22.1,Debit Card,
6736,10,55,4664,234,1,2024-11-12,69.1,27.8,Online,Price matched to competitor flyer
6742,11,64,4345,342,5,2025-08-24,261.81,29.0,Debit Card,Loyalty tier discount applied
6743,11,81,3424,794,2,2025-09-05,241.7,23.9,Debit Card,
6745,12,100,467,146,1,2025-04-02,123.77,10.2,Debit Card,
6749,9,111,1985,156,3,2025-11-04,58.42,10.8,Cash,Promo code LOYALTY20 applied at checkout
6751,9,24,3380,461,1,2024-10-13,243.57,11.1,Cash,Price matched to competitor flyer
6756,10,90,1513,52,3,2024-10-17,116.41,22.4,Debit Card,Promo code SEASON25 applied at checkout
6757,11,64,4271,184,2,2024-11-19,143.94,29.4,Debit Card,
6758,9,37,2861,98,1,2025-06-13,42.52,8.4,Debit Card,
6760,9,24,3677,105,5,2025-12-01,64.92,10.1,Cash,
6761,12,102,1697,157,5,2025-08-04,269.9,7.5,Credit Card,
6763,9,27,2725,73,1,2024-11-12,246.05,8.0,Credit Card,
6765,11,12,4884,182,2,2024-12-19,135.47,28.3,Cash,Promo code WELCOME15 applied at checkout
6766,12,108,2087,1243,1,2025-03-28,148.61,7.0,Online,
6768,10,117,3713,816,1,2025-09-06,44.17,27.0,Credit Card,
6769,12,36,477,1095,4,2024-10-24,29.28,5.2,Cash,Promo code LOYALTY20 applied at checkout
6774,12,93,4106,257,1,2024-10-14,258.35,5.1,Debit Card,Promo code SEASON25 applied at checkout
6777,12,100,3392,770,2,2025-06-02,263.44,7.4,Credit Card,
6779,11,44,283,284,3,2025-08-23,271.3,33.1,Cash,
6784,9,65,465,1013,1,2025-11-04,108.23,6.0,Cash,Promo code LOYALTY20 applied at checkout
6786,9,37,4465,588,3,2025-03-07,209.9,10.5,Cash,
6790,11,12,2911,190,1,2024-10-20,112.81,24.7,Cash,Price matched to competitor flyer
6791,11,12,3531,1466,1,2025-04-06,89.26,25.8,Credit Card,Promo code SAVE10 applied at checkout
6794,12,36,4567,193,1,2024-12-15,129.83,4.2,Cash,
6795,9,27,4159,50,3,2025-06-28,151.01,9.0,Debit Card,
6800,9,111,3962,192,1,2025-07-25,207.87,6.2,Credit Card,Loyalty tier discount applied
6801,10,71,3124,222,2,2025-01-18,203.66,24.6,Credit Card,
6810,9,120,3793,61,2,2025-01-24,257.9,8.9,Credit Card,Price matched to competitor flyer
6813,9,51,4443,1154,1,2025-10-18,297.75,9.2,Cash,
6815,11,81,4081,1197,2,2025-07-01,157.77,27.0,Credit Card,Promo code LOYALTY20 applied at checkout
6817,9,120,1620,39,3,2025-05-26,45.88,7.9,Debit Card,Loyalty tier discount applied
6820,11,97,3997,73,5,2025-08-13,298.25,22.7,Cash,
6825,11,97,593,212,2,2024-12-19,232.08,29.6,Credit Card,Loyalty tier discount applied
6832,9,25,955,219,2,2025-04-15,126.3,3.1,Cash,
6834,9,24,4249,805,3,2025-10-14,60.55,11.3,Credit Card,
6835,10,67,1419,1376,1,2025-09-27,72.14,27.7,Online,Promo code SAVE10 applied at checkout
6838,10,38,1673,266,5,2025-11-06,53.83,22.1,Credit Card,Promo code SEASON25 applied at checkout
6842,12,102,2381,769,5,2024-12-17,217.81,5.4,Online,Price matched to competitor flyer
6844,11,64,4882,35,5,2024-10-25,80.11,28.9,Cash,Promo code LOYALTY20 applied at checkout
6846,10,71,3813,17,2,2025-03-17,15.25,33.8,Debit Card,Promo code SEASON25 applied at checkout
6847,10,90,2825,49,1,2025-10-23,95.84,27.8,Debit Card,
6848,9,6,2242,412,1,2024-12-05,58.89,7.6,Cash,Promo code LOYALTY20 applied at checkout
6849,9,2,670,506,5,2025-09-15,59.13,10.5,Cash,
6850,11,12,4882,275,1,2025-07-09,80.11,28.5,Cash,Promo code WELCOME15 applied at checkout
6853,12,18,4902,300,1,2024-12-22,224.17,7.2,Credit Card,
6854,11,97,1037,512,2,2024-12-22,108.58,32.7,Cash,Price matched to competitor flyer
6859,10,39,320,100,5,2025-01-01,146.02,33.2,Cash,
6860,12,102,1928,253,5,2025-02-19,121.43,11.6,Debit Card,
6865,10,33,142,448,2,2025-09-16,149.3,27.3,Debit Card,
6870,12,108,255,473,4,2025-07-19,94.36,7.2,Cash,Promo code SAVE10 applied at checkout
6872,9,37,2226,700,3,2025-07-09,72.47,5.6,Debit Card,
6873,12,18,1937,1056,1,2024-10-10,162.51,10.0,Credit Card,Promo code SEASON25 applied at checkout
6875,11,63,3544,54,2,2024-12-03,250.91,25.1,Debit Card,
6876,10,90,4778,2,2,2025-10-06,115.68,25.8,Debit Card,
6877,11,12,1655,689,2,2025-09-03,179.38,23.4,Credit Card,Promo code WELCOME15 applied at checkout
6881,9,2,3983,293,2,2025-05-23,20.84,8.0,Cash,Loyalty tier discount applied
6883,10,33,1936,1242,2,2025-03-05,74.28,32.9,Credit Card,Loyalty tier discount applied
6886,10,101,2972,1377,5,2024-10-27,120.91,25.7,Debit Card,
6888,11,64,4966,292,3,2025-02-04,292.08,31.7,Cash,Price matched to competitor flyer
6893,12,100,3943,140,4,2024-10-15,244.85,5.1,Cash,Promo code WELCOME15 applied at checkout
6894,11,97,2651,266,3,2025-12-05,244.72,23.5,Debit Card,Promo code WELCOME15 applied at checkout
6895,11,44,2861,268,2,2025-05-13,42.52,31.4,Credit Card,Price matched to competitor flyer
6896,9,2,1244,791,1,2025-09-02,117.11,5.9,Online,
6905,9,25,4495,786,3,2024-12-13,68.61,8.6,Debit Card,Price matched to competitor flyer
6908,9,52,833,14,1,2025-09-28,235.35,3.9,Credit Card,Promo code SAVE10 applied at checkout
6911,9,2,3412,1341,1,2025-08-18,33.22,5.6,Credit Card,
6913,11,81,3442,1489,1,2025-01-10,226.0,33.3,Credit Card,
6914,12,100,4707,159,1,2024-11-18,198.63,11.8,Online,
